id,type,src,dst,app,latency,message,ctime,size,buffer
101,LINK,6,49,App0,2.0000002,M.User,51,15000,112
102,LINK,1,0,App1,2.0000002,M.User,51,15000,113
103,LINK,2,49,App2,2.0000002,M.User,51,15000,114
104,LINK,3,49,App3,2.0000002,M.User,51,15000,115
105,LINK,4,0,App4,2.0000002,M.User,51,15000,116
57,LINK,49,0,App1,2.0000002,M.Result1,51.00000840000001,15000,113
57,LINK,49,0,App1,2.0000002,M.Result2,51.000010400000015,15000,114
12,LINK,0,41,App1,2.0000002,M.Result1,52.00000900000002,15000,113
102,LINK,0,49,App1,2.0000002,M.User,53.0000002,15000,109
105,LINK,0,49,App4,2.0000002,M.User,53.0000002,15000,110
101,LINK,49,39,App0,2.0000002,M.Result1,53.00000420000001,15000,111
103,LINK,49,43,App2,2.0000002,M.Result1,53.00000420000001,15000,112
104,LINK,49,0,App3,2.0000002,M.Result1,53.00000420000001,15000,113
101,LINK,49,0,App0,2.0000002,M.Result2,53.00000620000001,15000,113
103,LINK,49,0,App2,2.0000002,M.Result2,53.00000620000001,15000,114
104,LINK,49,0,App3,2.0000002,M.Result2,53.00000620000001,15000,115
60,LINK,49,47,App4,2.0000002,M.Result1,53.000008600000015,15000,116
60,LINK,49,0,App4,2.0000002,M.Result2,53.00001060000002,15000,117
21,LINK,0,40,App0,2.0000002,M.Result2,54.00000920000002,15000,116
62,LINK,49,0,App1,2.0000002,M.Result1,55.00000880000002,15000,113
62,LINK,49,0,App1,2.0000002,M.Result2,55.00001080000002,15000,114
23,LINK,0,44,App2,2.0000002,M.Result2,56.000009400000025,15000,113
65,LINK,49,47,App4,2.0000002,M.Result1,57.00000900000002,15000,113
65,LINK,49,0,App4,2.0000002,M.Result2,57.00001100000002,15000,114
24,LINK,0,46,App3,2.0000002,M.Result2,58.00000960000003,15000,113
67,LINK,49,0,App1,2.0000002,M.Result1,59.00000920000002,15000,112
67,LINK,49,0,App1,2.0000002,M.Result2,59.000011200000024,15000,113
12,LINK,0,42,App1,2.0000002,M.Result2,60.00000980000003,15000,112
70,LINK,49,47,App4,2.0000002,M.Result1,61.000009400000025,15000,112
70,LINK,49,0,App4,2.0000002,M.Result2,61.00001140000003,15000,113
29,LINK,0,45,App3,2.0000002,M.Result1,62.00001000000003,15000,112
72,LINK,49,0,App1,2.0000002,M.Result1,63.00000960000003,15000,111
72,LINK,49,0,App1,2.0000002,M.Result2,63.00001160000003,15000,112
106,LINK,6,49,App0,2.0000002,M.User,64,15000,113
107,LINK,1,0,App1,2.0000002,M.User,64,15000,114
108,LINK,2,49,App2,2.0000002,M.User,64,15000,115
109,LINK,3,49,App3,2.0000002,M.User,64,15000,116
110,LINK,4,0,App4,2.0000002,M.User,64,15000,117
26,LINK,0,40,App0,2.0000002,M.Result2,64.00001020000003,15000,116
111,LINK,6,49,App0,2.0000002,M.User,65,15000,117
112,LINK,1,0,App1,2.0000002,M.User,65,15000,118
113,LINK,2,49,App2,2.0000002,M.User,65,15000,119
114,LINK,3,49,App3,2.0000002,M.User,65,15000,120
115,LINK,4,0,App4,2.0000002,M.User,65,15000,121
75,LINK,49,47,App4,2.0000002,M.Result1,65.00000980000002,15000,121
75,LINK,49,0,App4,2.0000002,M.Result2,65.00001180000001,15000,122
107,LINK,0,49,App1,2.0000002,M.User,66.0000002,15000,118
110,LINK,0,49,App4,2.0000002,M.User,66.0000002,15000,119
106,LINK,49,39,App0,2.0000002,M.Result1,66.00000419999999,15000,120
108,LINK,49,43,App2,2.0000002,M.Result1,66.00000419999999,15000,121
109,LINK,49,0,App3,2.0000002,M.Result1,66.00000419999999,15000,122
106,LINK,49,0,App0,2.0000002,M.Result2,66.00000619999999,15000,123
108,LINK,49,0,App2,2.0000002,M.Result2,66.00000619999999,15000,124
109,LINK,49,0,App3,2.0000002,M.Result2,66.00000619999999,15000,125
28,LINK,0,44,App2,2.0000002,M.Result2,66.00001040000004,15000,124
77,LINK,49,0,App1,2.0000002,M.Result1,67.00001000000002,15000,123
77,LINK,49,0,App1,2.0000002,M.Result2,67.00001200000001,15000,124
112,LINK,0,49,App1,2.0000002,M.User,68.0000004,15000,120
115,LINK,0,49,App4,2.0000002,M.User,68.0000004,15000,121
111,LINK,49,39,App0,2.0000002,M.Result1,68.0000044,15000,120
113,LINK,49,43,App2,2.0000002,M.Result1,68.0000044,15000,121
114,LINK,49,0,App3,2.0000002,M.Result1,68.0000044,15000,122
111,LINK,49,0,App0,2.0000002,M.Result2,68.00000639999999,15000,123
113,LINK,49,0,App2,2.0000002,M.Result2,68.00000639999999,15000,124
114,LINK,49,0,App3,2.0000002,M.Result2,68.00000639999999,15000,125
29,LINK,0,46,App3,2.0000002,M.Result2,68.00001060000004,15000,124
116,LINK,6,49,App0,2.0000002,M.User,69,15000,125
